k,time,angle
1,5,0
2,5,0
3,6,0
4,6,0
5,6,0
6,6,0
7,6,0
8,6,0
9,6,0
10,6,0
11,6,0
12,6,0
13,6,0
14,6,0
15,6,0
16,6,0
17,6,0
18,6,0
19,6,0
20,6,0
21,6,0
22,6,0
23,7,0
24,117,0
25,117,0
26,117,0
27,117,0
28,117,0
29,117,0
30,117,0
31,117,0
32,117,0
33,117,0
34,117,0
35,117,0
36,117,0
37,117,0
38,117,0
39,117,0
40,117,0
41,117,0
42,117,0
43,117,0
44,117,0
45,117,0
46,117,0
47,230,-0.00549316
48,230,0
49,230,0
50,230,0
51,230,0
52,230,0
53,230,0
54,230,0
55,230,0
56,230,0
57,230,0
58,230,0
59,230,0
60,230,0
61,233,0
62,233,0
63,233,0
64,233,0
65,233,0
66,233,0
67,233,0
68,233,0
69,344,0
70,345,0
71,345,0
72,345,0
73,345,0
74,345,0
75,345,0
76,345,0
77,345,0
78,345,0
79,345,0
80,345,0
81,345,0
82,345,0
83,345,0
84,345,0
85,345,0
86,345,0
87,345,0
88,345,0
89,345,0
90,345,0
91,345,0
92,459,0
93,459,0
94,459,0
95,459,0
96,459,0
97,459,0
98,459,0
99,459,0
100,460,0
101,460,0
102,460,0
103,460,0
104,460,0
105,460,0
106,460,0
107,460,0
108,460,0
109,460,-0.00549316
110,460,-0.00549316
111,460,-0.00549316
112,460,-0.00549316
113,460,-0.00549316
114,460,-0.00549316
115,569,0
116,569,-0.00549316
117,570,-0.00549316
118,570,-0.00549316
119,570,-0.00549316
120,570,-0.00549316
121,570,-0.00549316
122,570,-0.00549316
123,570,-0.00549316
124,570,-0.00549316
125,570,-0.00549316
126,570,0
127,570,0
128,570,0.0109863
129,570,0.0219727
130,570,0.0384521
131,570,0.0494385
132,570,0.241699
133,570,0.439453
134,570,0.631714
135,570,0.823975
136,570,1.01074
137,684,1.19202
138,684,1.3678
139,684,1.55457
140,684,1.74133
141,684,1.9281
142,684,2.10938
143,684,2.29614
144,684,2.4939
145,684,2.68616
146,684,2.87842
147,684,3.07068
148,684,3.27942
149,684,3.48816
150,684,3.6969
151,684,3.90564
152,684,4.11987
153,684,4.33411
154,684,4.54834
155,684,4.76257
156,684,4.97681
157,684,5.19104
158,684,5.40527
159,684,5.61401
160,799,5.82275
161,799,6.03149
162,799,6.23474
163,799,6.44348
164,799,6.64124
165,799,6.83899
166,799,7.03674
167,799,7.229
168,799,7.41577
169,799,7.60254
170,799,7.78931
171,799,7.97058
172,799,8.14087
173,799,8.31116
174,799,8.48145
175,799,8.65173
176,799,8.81104
177,799,8.96484
178,799,9.12415
179,799,9.27795
180,799,9.42627
181,799,9.56909
182,799,9.71191
183,910,9.85474
184,910,9.99207
185,910,10.1239
186,910,10.2557
187,910,10.3876
188,911,10.5194
189,911,10.6458
190,911,10.7721
191,911,10.8984
192,911,11.0248
193,911,11.1511
194,911,11.2775
195,911,11.4038
196,911,11.5302
197,911,11.662
198,911,11.7883
199,911,11.9147
200,911,12.0465
201,911,12.1729
202,911,12.2992
203,911,12.4255
204,911,12.5574
205,911,12.6837
206,1023,12.8156
207,1023,12.9419
208,1023,13.0682
209,1023,13.1891
210,1023,13.3154
211,1023,13.4363
212,1023,13.5516
213,1024,13.667
214,1024,13.7823
215,1024,13.8922
216,1024,14.0021
217,1024,14.1064
218,1024,14.2108
219,1024,14.3152
220,1024,14.4141
221,1024,14.5074
222,1024,14.6063
223,1024,14.6997
224,1024,14.7876
225,1024,14.87
226,1024,14.9579
227,1024,15.0403
228,1138,15.0897
229,1138,15.1337
230,1138,15.1776
231,1138,15.2216
232,1138,15.1501
233,1138,15.0732
234,1138,14.9963
235,1138,14.9249
236,1138,14.8425
237,1138,14.7656
238,1138,14.6887
239,1138,14.6063
240,1138,14.5294
241,1138,14.458
242,1138,14.3811
243,1138,14.3042
244,1138,14.2218
245,1138,14.1394
246,1138,14.0625
247,1139,13.9801
248,1139,13.9032
249,1139,13.8208
250,1139,13.7439
251,1250,13.6615
252,1250,13.5846
253,1250,13.5077
254,1250,13.4308
255,1250,13.3539
256,1250,13.277
257,1250,13.2001
258,1250,13.1177
259,1250,13.0408
260,1250,12.9639
261,1250,12.8925
262,1250,12.8156
263,1250,12.7386
264,1250,12.6617
265,1250,12.5848
266,1250,12.5134
267,1250,12.4365
268,1250,12.3596
269,1250,12.2827
270,1250,12.2058
271,1250,12.1289
272,1250,12.052
273,1250,11.9806
274,1363,11.9037
275,1363,11.8268
276,1363,11.7499
277,1363,11.673
278,1363,11.5961
279,1363,11.5192
280,1363,11.4478
281,1363,11.3708
282,1363,11.2939
283,1363,11.2225
284,1363,11.1456
285,1363,11.0742
286,1363,11.0028
287,1363,10.9259
288,1363,10.8545
289,1363,10.7831
290,1363,10.7062
291,1363,10.6348
292,1363,10.5634
293,1363,10.4919
294,1363,10.4205
295,1363,10.3491
296,1477,10.2777
297,1477,10.2063
298,1477,10.1349
299,1477,10.0635
300,1478,9.99207
301,1478,9.92065
302,1478,9.84924
303,1478,9.77783
304,1478,9.71191
305,1478,9.6405
306,1478,9.56909
307,1478,9.49768
308,1478,9.43176
309,1478,9.36035
310,1478,9.28894
311,1478,9.21753
312,1478,9.15161
313,1478,9.0802
314,1478,9.01428
315,1478,8.94836
316,1478,8.87695
317,1478,8.81104
318,1478,8.74512
