k,time,angle
1,113,0
2,113,0
3,114,0
4,114,0
5,114,0
6,114,0
7,114,0
8,114,0
9,114,0.00549316
10,114,0.00549316
11,114,0.00549316
12,114,0.00549316
13,114,0.00549316
14,114,0.00549316
15,114,0.00549316
16,114,0.00549316
17,114,0.00549316
18,114,0.00549316
19,114,0.00549316
20,115,0.00549316
21,115,0.00549316
22,115,0.00549316
23,115,0.00549316
24,225,0.0109863
25,225,0.0109863
26,225,0.0109863
27,225,0.0109863
28,225,0.0109863
29,225,0.0109863
30,225,0.0109863
31,225,0.0109863
32,225,0.0109863
33,225,0.0109863
34,225,0.0109863
35,225,0.0109863
36,227,0.0109863
37,227,0.0109863
38,227,0.0109863
39,227,0.0109863
40,227,0.0109863
41,227,0.0109863
42,227,0.0164795
43,227,0.0164795
44,227,0.0164795
45,227,0.0164795
46,227,0.0164795
47,338,0.0164795
48,338,0.0164795
49,338,0.0164795
50,338,0.0164795
51,338,0.0164795
52,338,0.0164795
53,338,0.0164795
54,338,0.0164795
55,338,0.0164795
56,338,0.0164795
57,338,0.0164795
58,338,0.0164795
59,338,0.0164795
60,338,0.0164795
61,338,0.0164795
62,338,0.0164795
63,338,0.0219727
64,338,0.0219727
65,338,0.0219727
66,338,0.0219727
67,338,0.0219727
68,338,0.0219727
69,452,0.0219727
70,453,0.0219727
71,453,0.0219727
72,453,0.0219727
73,453,0.0219727
74,453,0.0219727
75,453,0.0219727
76,453,0.0219727
77,453,0.0219727
78,453,0.0219727
79,453,0.0219727
80,453,0.0219727
81,453,0.0219727
82,453,0.0219727
83,453,0.0219727
84,453,0.0219727
85,453,0.0219727
86,453,0.0219727
87,453,0.0219727
88,453,0.0219727
89,453,0.0219727
90,453,0.0219727
91,453,0.0219727
92,564,0.0274658
93,564,0.0274658
94,564,0.0274658
95,564,0.0274658
96,564,0.0274658
97,564,0.0274658
98,564,0.0274658
99,564,0.0219727
100,564,0.0274658
101,564,0.0274658
102,564,0.0274658
103,564,0.0274658
104,564,0.0274658
105,565,0.0274658
106,565,0.0274658
107,565,0.0274658
108,565,0.159302
109,565,0.296631
110,565,0.422974
111,565,0.549316
112,565,0.758057
113,565,0.966797
114,565,1.17004
115,677,1.37878
116,677,1.58752
117,677,1.79626
118,677,2.005
119,677,2.21375
120,677,2.42249
121,677,2.63672
122,677,2.84546
123,677,3.05969
