k,time,angle
1,17,0
2,18,0
3,18,0
4,18,0
5,18,0
6,18,0
7,18,0
8,18,0
9,18,0
10,18,0
11,18,0
12,18,0
13,18,0
14,18,0
15,18,0
16,18,0
17,18,0
18,19,0
19,19,0
20,19,0
21,19,0
22,19,0
23,19,0
24,130,0
25,130,0
26,130,0
27,131,0
28,131,0
29,131,0
30,131,0
31,131,0
32,131,0
33,131,0
34,131,0
35,131,0
36,131,0
37,131,0
38,131,0
39,131,0
40,131,0
41,131,0
42,131,0
43,131,0
44,131,0
45,131,0
46,245,0
47,245,0
48,245,0
49,245,0
50,246,0
51,246,0
52,246,0
53,246,0.00549316
54,246,0.00549316
55,246,0.00549316
56,246,0.00549316
57,248,0.00549316
58,248,0.00549316
59,248,0.00549316
60,248,0.00549316
61,248,0.00549316
62,248,0.00549316
63,248,0.00549316
64,248,0.00549316
65,248,0.00549316
66,248,0.00549316
67,248,0.00549316
68,248,0.00549316
69,357,0.00549316
70,357,0.00549316
71,357,0.00549316
72,357,0.00549316
73,357,0.00549316
74,357,0.00549316
75,357,0.00549316
76,357,0.00549316
77,357,0.00549316
78,357,0.00549316
79,357,0.00549316
80,357,0.00549316
81,357,0.00549316
82,357,0.00549316
83,357,0.00549316
84,357,0.00549316
85,357,0.00549316
86,357,0.00549316
87,357,0.00549316
88,357,0.00549316
89,357,0.00549316
90,357,0.00549316
91,357,0.00549316
92,470,0.00549316
93,470,0.00549316
94,470,0.00549316
95,470,0.00549316
96,470,0.00549316
97,470,0.00549316
98,470,0.00549316
99,470,0.00549316
100,470,0.00549316
101,470,0.00549316
102,470,0.00549316
103,470,0.00549316
104,470,0.00549316
105,470,0.00549316
106,470,0.00549316
107,470,0.00549316
108,470,0.00549316
109,470,0.00549316
110,470,0.00549316
111,470,0.00549316
112,470,0.00549316
113,470,0.00549316
114,585,0.00549316
115,585,0.00549316
116,585,0.00549316
117,585,0.00549316
118,585,0.00549316
119,585,0.00549316
120,585,0.00549316
121,585,0.00549316
122,585,0.00549316
123,585,0.00549316
124,585,0.00549316
125,585,0.00549316
126,585,0.065918
127,585,0.126343
128,586,0.186768
129,586,0.247192
130,586,0.439453
131,586,0.637207
132,586,0.829468
133,586,1.02722
134,586,1.2085
135,586,1.38977
136,586,1.57654
137,699,1.75781
138,700,1.93359
139,700,2.11487
140,700,2.29065
141,700,2.46643
142,700,2.65869
143,700,2.84546
144,700,3.03223
145,700,3.22449
146,700,3.42773
147,700,3.63098
148,700,3.82874
149,700,4.03198
150,700,4.24622
151,700,4.45496
152,700,4.6637
153,700,4.87244
154,700,5.08118
155,700,5.28442
156,700,5.49316
157,700,5.69641
158,700,5.89966
159,700,6.09741
160,811,6.28967
161,811,6.48743
162,811,6.67969
163,811,6.86646
164,811,7.05322
165,812,7.23999
166,812,7.42126
167,812,7.60254
168,812,7.77832
169,812,7.9541
170,812,8.1189
171,812,8.28369
172,812,8.44849
173,812,8.60779
174,812,8.76709
175,812,8.9209
176,812,9.06921
177,812,9.22302
178,812,9.36584
179,812,9.50317
180,812,9.6405
181,812,9.77783
182,812,9.90967
183,924,10.0415
184,924,10.1678
185,924,10.2942
186,924,10.4205
187,924,10.5414
188,924,10.6677
189,924,10.7886
190,924,10.9094
191,924,11.0358
192,924,11.1566
193,924,11.272
194,924,11.3983
195,924,11.5192
196,924,11.6455
197,924,11.7664
198,924,11.8927
199,925,12.019
200,925,12.1399
201,925,12.2662
202,925,12.3871
203,925,12.5134
204,925,12.6343
205,1039,12.7551
206,1039,12.876
207,1039,12.9968
208,1039,13.1177
209,1039,13.2385
210,1039,13.3539
211,1039,13.4747
212,1039,13.5846
213,1039,13.7
214,1039,13.8098
215,1039,13.9197
216,1039,14.024
217,1039,14.1284
218,1039,14.2273
219,1039,14.3262
220,1039,14.425
221,1039,14.5184
222,1039,14.6063
223,1039,14.6997
224,1039,14.7876
225,1039,14.8755
226,1039,14.8865
227,1039,14.903
228,1150,14.9194
229,1150,14.9359
230,1150,14.859
231,1150,14.7876
232,1151,14.7107
233,1151,14.6393
234,1151,14.5624
235,1151,14.491
236,1151,14.4141
237,1151,14.3372
238,1151,14.2657
239,1151,14.1943
240,1151,14.1174
241,1151,14.046
242,1151,13.9636
243,1151,13.8867
244,1151,13.8098
245,1151,13.7329
246,1151,13.656
247,1151,13.5791
248,1151,13.5022
249,1151,13.4308
250,1151,13.3539
251,1263,13.277
252,1263,13.2056
253,1264,13.1287
254,1264,13.0573
255,1264,12.9803
256,1264,12.9089
257,1264,12.8375
258,1264,12.7606
259,1264,12.6892
260,1264,12.6178
261,1264,12.5464
262,1264,12.475
263,1264,12.3981
264,1264,12.3267
265,1264,12.2552
266,1264,12.1838
267,1264,12.1069
268,1264,12.0355
269,1264,11.9641
270,1264,11.8872
271,1264,11.8158
272,1264,11.7444
273,1378,11.673
274,1379,11.6016
275,1379,11.5247
276,1379,11.4532
277,1379,11.3818
278,1379,11.3104
279,1379,11.239
