k,time,angle
1,23,0
2,24,0
3,24,0
4,24,0
5,24,0
6,24,0
7,24,0
8,24,0
9,24,0
10,24,0
11,24,0
12,24,0
13,24,0
14,24,0
15,24,0
16,24,0
17,25,0
18,25,0
19,25,0
20,25,0
21,25,0
22,25,0
23,25,0
24,133,0
25,134,0
26,134,0
27,134,0
28,134,0
29,134,0
30,134,0
31,134,0
32,134,0
33,134,0
34,134,0
35,134,0
36,134,0
37,134,0
38,134,0
39,134,0
40,134,0
41,134,0
42,135,0
43,135,0
44,135,0
45,135,0
46,248,0
47,248,0
48,248,0
49,248,0
50,248,0
51,248,0
52,248,0
53,248,0
54,248,0
55,248,0
56,249,0
57,249,0
58,249,0
59,249,0
60,251,0
61,251,0
62,251,0
63,251,0
64,251,0
65,251,0
66,251,0
67,251,0
68,251,0
69,363,0
70,363,0
71,363,0
72,363,0
73,363,0
74,363,0
75,363,0
76,363,0
77,363,0
78,363,0
79,363,0
80,363,0
81,363,0
82,363,0
83,364,0
84,364,0
85,364,0
86,364,0
87,364,0
88,364,0
89,364,0
90,364,0
91,364,0
92,474,0
93,474,0
94,474,0
95,474,0
96,474,0
97,475,0
98,475,0
99,475,0
100,475,0
101,475,0
102,475,0
103,475,0
104,475,0
105,475,0
106,475,0
107,475,0
108,475,0
109,475,0
110,475,0
111,475,0
112,475,0
113,475,0
114,475,0
115,587,0
116,587,0
117,587,0
118,587,0
119,588,0
120,588,0
121,588,0
122,588,0
123,588,0
124,588,0
125,588,0
126,588,0.0714111
127,588,0.148315
128,588,0.219727
129,588,0.291138
130,588,0.483398
131,588,0.681152
132,588,0.873413
133,588,1.06567
134,588,1.25793
135,588,1.4447
136,588,1.63147
137,702,1.81824
138,702,2.005
139,702,2.19177
140,702,2.37854
141,702,2.55981
142,702,2.75757
143,702,2.94983
144,702,3.14209
145,702,3.33435
146,702,3.54309
147,702,3.75732
148,702,3.96606
149,703,4.1748
150,703,4.38904
151,703,4.59778
152,703,4.81201
153,703,5.02625
154,703,5.24048
155,703,5.44922
156,703,5.66345
157,703,5.87219
158,703,6.08093
159,703,6.28418
160,814,6.49292
161,814,6.69617
162,814,6.88843
163,814,7.08618
164,814,7.27844
165,814,7.4707
166,814,7.65198
167,814,7.83325
168,814,8.00903
169,814,8.19031
170,814,8.3551
171,814,8.52539
172,814,8.69019
173,814,8.85498
174,814,9.00879
175,814,9.1626
176,814,9.31641
177,814,9.47021
178,814,9.61304
179,814,9.75586
180,814,9.89319
181,814,10.036
182,814,10.1624
183,927,10.2942
184,927,10.426
185,927,10.5524
186,927,10.6842
187,927,10.8105
188,927,10.9369
189,927,11.0632
190,927,11.1896
191,927,11.3214
192,927,11.4478
193,927,11.5741
194,927,11.7004
195,927,11.8323
196,927,11.9586
197,927,12.085
198,927,12.2168
199,928,12.3486
200,928,12.475
201,928,12.6068
202,928,12.7332
203,928,12.8595
204,928,12.9858
205,1041,13.1122
206,1042,13.233
207,1042,13.3539
208,1042,13.4802
209,1042,13.6011
210,1042,13.7109
211,1042,13.8263
212,1042,13.9417
213,1042,14.0515
214,1042,14.1559
215,1042,14.2603
216,1042,14.3646
217,1042,14.4635
218,1042,14.5624
219,1042,14.6558
220,1042,14.7546
221,1042,14.848
222,1042,14.9304
223,1042,15.0183
224,1042,15.1007
225,1042,15.1831
226,1042,15.1831
227,1042,15.1886
228,1156,15.1941
229,1156,15.1941
230,1156,15.1172
231,1157,15.0403
232,1157,14.9689
233,1157,14.892
234,1157,14.8096
235,1157,14.7327
236,1157,14.6558
237,1157,14.5734
238,1157,14.4965
239,1157,14.4196
240,1157,14.3427
241,1157,14.2657
242,1157,14.1888
243,1157,14.1064
244,1157,14.024
245,1157,13.9471
246,1157,13.8647
247,1157,13.7878
248,1157,13.7054
249,1157,13.6285
250,1157,13.5516
251,1268,13.4747
252,1268,13.3978
253,1268,13.3209
254,1268,13.244
255,1268,13.1671
256,1268,13.0847
257,1268,13.0078
258,1268,12.9309
259,1268,12.854
260,1268,12.7826
261,1268,12.7057
262,1268,12.6288
263,1268,12.5519
264,1268,12.4805
265,1268,12.4036
266,1268,12.3267
267,1268,12.2498
268,1268,12.1729
269,1268,12.0959
270,1268,12.019
271,1268,11.9421
272,1268,11.8652
273,1268,11.7938
274,1381,11.7169
275,1381,11.64
276,1381,11.5631
277,1381,11.4917
278,1381,11.4148
279,1381,11.3379
280,1381,11.261
281,1381,11.1896
282,1381,11.1127
283,1381,11.0413
284,1381,10.9698
285,1381,10.8984
286,1381,10.8215
287,1381,10.7501
288,1381,10.6787
289,1381,10.6073
290,1382,10.5359
291,1382,10.4645
292,1382,10.3931
293,1382,10.3217
294,1382,10.2502
295,1382,10.1788
296,1496,10.1074
297,1496,10.036
298,1496,9.9646
299,1496,9.89319
300,1496,9.82178
301,1496,9.75037
302,1496,9.67896
303,1496,9.61304
304,1496,9.54163
305,1496,9.47021
306,1496,9.4043
307,1496,9.33289
308,1496,9.26147
309,1496,9.19556
310,1496,9.12415
311,1496,9.05823
312,1496,8.98682
313,1496,8.9209
314,1496,8.84949
315,1496,8.78357
316,1496,8.71765
317,1496,8.65173
318,1496,8.58582
