k,time,angle
1,15,0
2,16,0
3,16,0
4,16,0
5,16,0
6,16,0
7,16,0
8,16,-0.00549316
9,16,-0.00549316
10,16,-0.00549316
11,16,-0.00549316
12,16,-0.00549316
13,16,-0.00549316
14,16,-0.00549316
15,16,-0.00549316
16,16,-0.00549316
17,16,-0.00549316
18,16,-0.00549316
19,16,-0.00549316
20,17,-0.00549316
21,17,-0.00549316
22,17,-0.00549316
23,17,-0.00549316
24,128,-0.00549316
25,129,-0.00549316
26,129,-0.00549316
27,129,-0.00549316
28,129,-0.00549316
29,129,-0.00549316
30,129,-0.00549316
31,129,-0.00549316
32,129,-0.00549316
33,129,-0.00549316
34,130,-0.00549316
35,131,-0.00549316
36,131,-0.00549316
37,131,-0.00549316
38,131,-0.00549316
39,131,-0.00549316
40,131,-0.00549316
41,131,-0.00549316
42,131,0
43,131,0
44,131,0
45,131,0
46,243,0
47,243,0
48,243,0
49,243,0
50,243,0
51,243,0
52,243,-0.00549316
53,243,-0.00549316
54,243,-0.00549316
55,243,-0.00549316
56,243,-0.00549316
57,244,-0.00549316
58,244,-0.00549316
59,244,-0.00549316
60,244,-0.00549316
61,244,-0.00549316
62,244,-0.00549316
63,244,-0.00549316
64,244,-0.00549316
65,244,-0.00549316
66,244,-0.00549316
67,244,-0.00549316
68,244,-0.00549316
69,355,-0.00549316
70,355,-0.00549316
71,355,-0.00549316
72,355,0
73,355,0
74,355,0
75,355,0
76,355,0
77,355,0
78,355,0
79,355,0
80,355,0
81,355,0
82,355,0
83,355,0
84,356,0
85,356,0
86,356,0
87,356,0
88,356,0
89,356,0
90,356,0
91,356,0
92,468,0
93,468,0
94,468,0
95,468,0
96,468,0
97,468,0
98,468,0
99,468,0
100,468,0
101,468,0
102,468,0
103,469,0
104,469,0
105,469,0
106,469,0
107,469,0
108,469,0
109,469,0
110,469,0
111,469,0
112,469,0
113,469,0
114,583,0
115,583,0
116,583,0
117,583,0
118,583,0
119,583,0
120,583,0
121,583,0
122,583,0
123,583,0
124,583,0
125,583,0
126,583,0.0604248
127,583,0.12085
128,583,0.181274
129,583,0.241699
130,583,0.41748
131,583,0.598755
132,583,0.774536
133,583,0.955811
134,583,1.14258
135,583,1.32385
136,583,1.51062
137,698,1.69189
138,698,1.88965
139,698,2.0874
140,698,2.28516
141,698,2.48291
142,698,2.68616
143,698,2.8949
144,698,3.09814
145,698,3.30688
146,698,3.52661
147,698,3.75183
