k,time,angle
1,24,0
2,24,0
3,24,0
4,25,0
5,25,0
6,25,0
7,25,0
8,25,0
9,25,0
10,25,0
11,25,0
12,25,0
13,25,0
14,25,0
15,25,0
16,25,0
17,25,0
18,25,0
19,25,0
20,25,0
21,25,0
22,25,0
23,25,0
24,138,0
25,138,0
26,139,0
27,139,0
28,139,0
29,139,0
30,139,0
31,139,0
32,139,0
33,139,0
34,139,0
35,139,0
36,139,0
37,139,0
38,139,0
39,139,0
40,139,0
41,139,0
42,139,0
43,139,0
44,139,0
45,139,0
46,140,0
47,250,0
48,250,0
49,250,0
50,250,0
51,250,0
52,250,0
53,250,0
54,250,0
55,250,0
56,250,0
57,250,0
58,250,0
59,251,0
60,251,0
61,251,0
62,251,0
63,251,0
64,251,0
65,251,0
66,251,0
67,251,0
68,251,0
69,251,0
70,363,0
71,363,0
72,363,0
73,363,0
74,363,0
75,363,0
76,363,0
77,363,0
78,363,0
79,363,0
80,363,0
81,363,0
82,363,0
83,363,0
84,363,0
85,363,0
86,363,0
87,363,0
88,363,0
89,363,0
90,363,0
91,363,0
92,478,0
93,478,0
94,478,0
95,478,0
96,478,0
97,478,0
98,478,0
99,478,0
100,478,0
101,478,0
102,478,0
103,478,0
104,478,0
105,478,0
106,478,0
107,478,0
108,478,0
109,478,0
110,478,0
111,478,0
112,478,0
113,478,0
114,478,0
115,589,0
116,590,0
117,590,0
118,590,0
119,590,0
120,590,0
121,590,0
122,590,0
123,590,0
124,590,0
125,590,0.0384521
126,590,0.0769043
127,590,0.109863
128,590,0.148315
129,590,0.274658
130,590,0.401001
131,590,0.527344
132,590,0.648193
133,590,0.774536
134,590,0.895386
135,590,1.01624
136,590,1.14258
137,590,1.25793
138,703,1.37878
139,703,1.49963
140,703,1.61499
141,703,1.74133
142,703,1.86768
143,703,1.99402
144,703,2.12036
145,703,2.2467
146,703,2.37854
147,703,2.50488
148,703,2.63672
149,703,2.76306
150,703,2.8894
151,703,3.01575
152,703,3.14209
153,703,3.26294
154,703,3.38379
155,703,3.50464
156,703,3.62
157,703,3.73535
158,703,3.84521
159,703,3.95508
160,817,4.06494
161,817,4.16382
162,817,4.26819
163,817,4.36707
164,817,4.46594
165,817,4.55933
166,817,4.65271
167,817,4.74609
168,818,4.83948
169,818,4.92737
170,818,5.01526
171,818,5.09766
172,818,5.18555
173,818,5.26245
174,818,5.33936
175,818,5.41626
176,818,5.49316
177,818,5.57007
178,818,5.64148
179,818,5.71838
180,818,5.78979
181,818,5.86121
182,818,5.93811
183,932,6.00952
184,933,6.08093
185,933,6.15234
186,933,6.22375
187,933,6.29517
188,933,6.36658
189,933,6.43799
190,933,6.5094
191,933,6.58081
192,933,6.65222
193,933,6.72363
194,933,6.79504
195,933,6.86646
196,933,6.93237
197,933,7.00378
198,933,7.0697
199,933,7.13562
200,933,7.20154
201,933,7.27295
202,933,7.34436
203,933,7.41577
204,933,7.48169
205,933,7.5531
206,1044,7.61902
207,1044,7.68494
208,1044,7.75635
209,1044,7.82227
210,1044,7.88818
211,1044,7.94861
212,1044,8.01453
213,1044,8.08044
214,1044,8.14087
215,1044,8.20679
216,1044,8.26721
217,1044,8.32764
218,1044,8.38806
219,1044,8.44849
220,1044,8.50891
221,1044,8.56934
222,1044,8.62427
223,1044,8.68469
224,1044,8.73962
225,1044,8.79456
226,1044,8.84949
227,1044,8.89893
228,1044,8.95386
229,1157,9.00879
230,1157,9.06372
231,1157,9.11316
232,1157,9.16809
233,1157,9.21753
234,1157,9.27246
235,1157,9.3219
236,1157,9.37683
237,1157,9.42627
238,1157,9.47571
239,1157,9.52515
240,1157,9.57458
241,1157,9.62952
242,1157,9.67896
243,1157,9.72839
244,1157,9.77783
245,1157,9.82178
246,1157,9.87122
247,1157,9.91516
248,1157,9.95911
249,1157,10.0085
250,1157,10.0525
251,1271,10.0964
252,1272,10.1404
253,1272,10.1843
254,1272,10.2228
255,1272,10.2667
256,1272,10.3052
257,1272,10.3491
258,1272,10.3876
259,1272,10.426
260,1272,10.4645
261,1272,10.5029
262,1272,10.5414
263,1272,10.5743
264,1272,10.6128
265,1272,10.6458
266,1272,10.6787
267,1272,10.7117
268,1272,10.7446
269,1272,10.7776
270,1272,10.8105
271,1272,10.838
272,1272,10.871
273,1272,10.8984
274,1383,10.9314
275,1383,10.9589
276,1383,10.9863
277,1383,11.0138
278,1383,11.0468
279,1383,11.0742
280,1383,11.1017
281,1383,11.1292
282,1383,11.1511
283,1383,11.1786
284,1383,11.2006
285,1383,11.228
286,1383,11.25
287,1383,11.2775
288,1383,11.2994
289,1384,11.3269
290,1384,11.3489
291,1384,11.3708
292,1384,11.3928
293,1384,11.4148
294,1384,11.4368
295,1384,11.4642
296,1384,11.4862
297,1496,11.5027
298,1496,11.5247
299,1496,11.5466
300,1496,11.5686
301,1497,11.5906
302,1497,11.6071
303,1497,11.629
304,1497,11.651
305,1497,11.6675
306,1497,11.6895
307,1497,11.7059
308,1497,11.7279
309,1497,11.7444
310,1497,11.7664
311,1497,11.7828
312,1497,11.8048
313,1497,11.8213
314,1497,11.8378
315,1497,11.8597
316,1497,11.8762
317,1497,11.8927
318,1497,11.9092
319,1611,11.9257
320,1611,11.9421
321,1611,11.9586
322,1611,11.9751
323,1611,11.9916
324,1611,12.0081
325,1611,11.9751
326,1611,11.9366
327,1611,11.9037
328,1611,11.8707
329,1611,11.8048
330,1611,11.7444
331,1611,11.6785
332,1611,11.618
333,1611,11.5521
334,1611,11.4917
335,1611,11.4258
336,1611,11.3599
337,1611,11.2994
338,1611,11.2335
339,1611,11.1731
340,1611,11.1072
341,1611,11.0413
342,1722,10.9808
343,1722,10.9149
344,1722,10.849
345,1722,10.7886
346,1722,10.7227
347,1722,10.6622
348,1722,10.5963
349,1722,10.5359
350,1723,10.4755
351,1723,10.415
352,1723,10.3546
353,1723,10.2942
354,1723,10.2283
355,1723,10.1678
356,1723,10.1074
357,1723,10.047
358,1723,9.98657
359,1723,9.92615
360,1723,9.86572
361,1723,9.8053
362,1723,9.74487
363,1723,9.68445
364,1723,9.62952
365,1835,9.5636
366,1836,9.50317
367,1836,9.44275
368,1836,9.38782
369,1836,9.32739
370,1836,9.26697
371,1836,9.20654
372,1836,9.14612
373,1836,9.08569
374,1836,9.02527
375,1836,8.96484
376,1836,8.90991
377,1836,8.84949
378,1836,8.79456
379,1836,8.73413
