k,time,angle
1,10,0
2,11,0.00549316
3,11,0.00549316
4,11,0.00549316
5,11,0.00549316
6,11,0.00549316
7,11,0.00549316
8,11,0.00549316
9,11,0.00549316
10,11,0.00549316
11,11,0.00549316
12,11,0.00549316
13,11,0.00549316
14,11,0.00549316
15,11,0.00549316
16,11,0.00549316
17,11,0.00549316
18,11,0.00549316
19,11,0.00549316
20,11,0.00549316
21,12,0.00549316
22,12,0.00549316
23,12,0.00549316
24,123,0.00549316
25,123,0.00549316
26,123,0.00549316
27,123,0.00549316
28,124,0.00549316
29,124,0.00549316
30,124,0.00549316
31,124,0.00549316
32,124,0.00549316
33,126,0.00549316
34,126,0.00549316
35,126,0.00549316
36,126,0.00549316
37,126,0.00549316
38,126,0.00549316
39,126,0.00549316
40,126,0.00549316
41,126,0.00549316
42,126,0.00549316
43,126,0.00549316
44,126,0.00549316
45,126,0.00549316
46,238,0.00549316
47,238,0.00549316
48,238,0.00549316
49,238,0.00549316
50,238,0.00549316
51,238,0.00549316
52,238,0.00549316
53,238,0.00549316
54,238,0.00549316
55,238,0.00549316
56,238,0.00549316
57,238,0.00549316
58,239,0.00549316
59,239,0.00549316
60,239,0.00549316
61,239,0.00549316
62,239,0.00549316
63,239,0.00549316
64,239,0.00549316
65,239,0.00549316
66,239,0.00549316
67,239,0.00549316
68,239,0.00549316
69,350,0.00549316
70,350,0.00549316
71,350,0.00549316
72,350,0.00549316
73,350,0.00549316
74,350,0.00549316
75,350,0.00549316
76,350,0.00549316
77,350,0.00549316
78,350,0.00549316
79,350,0.00549316
80,350,0.00549316
81,350,0.00549316
82,350,0.00549316
83,350,0.00549316
84,350,0.00549316
85,350,0.00549316
86,350,0.00549316
87,350,0.00549316
88,350,0.00549316
89,350,0.00549316
90,350,0.00549316
91,350,0.00549316
92,463,0.00549316
93,463,0.00549316
94,463,0.00549316
95,463,0.00549316
96,463,0.00549316
97,463,0.00549316
98,463,0.00549316
99,463,0.00549316
100,463,0.00549316
101,463,0.00549316
102,463,0.00549316
103,463,0.00549316
104,463,0.00549316
105,463,0.00549316
106,463,0.00549316
107,463,0.00549316
108,463,0.00549316
109,463,0.00549316
110,463,0.00549316
111,463,0.00549316
112,463,0.00549316
113,463,0.00549316
114,578,0.00549316
115,578,0.00549316
116,578,0.00549316
117,578,0
118,578,0
119,578,0
120,578,0
121,578,0
122,578,0
123,578,0
124,578,0
125,578,0
126,578,0
127,578,0
128,578,0
129,578,0
130,578,0.159302
131,578,0.31311
132,578,0.472412
133,578,0.626221
134,578,0.812988
135,578,0.994263
136,578,1.18103
137,692,1.35681
138,693,1.54907
139,693,1.73584
140,693,1.92261
141,693,2.10938
142,693,2.29614
143,693,2.48291
144,693,2.66968
145,693,2.85095
146,693,3.0542
147,693,3.25195
148,693,3.44971
149,693,3.65295
150,693,3.86169
151,693,4.07043
152,693,4.28467
153,693,4.49341
154,693,4.70215
155,693,4.91638
156,693,5.12512
157,693,5.33386
158,693,5.5426
159,693,5.74585
160,804,5.95459
161,804,6.15784
162,804,6.35559
163,804,6.55334
164,804,6.7511
165,804,6.94885
166,804,7.14111
167,804,7.32788
168,804,7.51465
169,804,7.70691
170,804,7.8772
171,804,8.05298
172,804,8.22876
173,804,8.39905
174,804,8.56384
175,804,8.72314
176,804,8.88245
177,805,9.04175
178,805,9.19556
