k,time,angle
1,4,0
2,4,0
3,4,0
4,4,0
5,5,0
6,5,0
7,5,0
8,5,0
9,5,0
10,5,0
11,5,0
12,5,0
13,5,0
14,5,0
15,5,0
16,5,0
17,5,0
18,5,0
19,5,0
20,5,0
21,5,0
22,5,0
23,119,0
24,119,0
25,119,0
26,119,0
27,119,0
28,119,0
29,119,0
30,119,0
31,119,0
32,119,0
33,119,0
34,119,0
35,119,0
36,120,0
37,120,0
38,120,0
39,120,0
40,120,0
41,120,0
42,120,0
43,120,0
44,120,0
45,120,0
46,230,0
47,230,0
48,231,0
49,231,0
50,231,0
51,231,0
52,231,0
53,231,0
54,231,0
55,231,0
56,231,0
57,231,0
58,231,0
59,231,0
60,231,0
61,231,0
62,233,0
63,233,0
64,233,0
65,233,0
66,233,0
67,233,0
68,233,0
69,343,0
70,344,0
71,344,0
72,344,0
73,344,0
74,344,0
75,344,0
76,344,0
77,344,0
78,344,0
79,344,0
80,344,0
81,344,0
82,344,0
83,344,0
84,344,0
85,344,0
86,344,0
87,344,0
88,344,0
89,344,0
90,344,0
91,458,0
92,458,0
93,458,0
94,458,0
95,458,0
96,458,0
97,458,0
98,458,0
99,458,0
100,459,0
101,459,0
102,459,0
103,459,0.00549316
104,459,0.00549316
105,459,0.00549316
106,459,0.00549316
107,459,0.00549316
108,459,0.00549316
109,459,0.00549316
110,459,0.00549316
111,459,0.00549316
112,459,0.00549316
113,459,0
114,573,0
115,573,0
116,573,0
117,573,0
118,573,0
119,573,0
120,573,0
121,573,0.00549316
122,573,0.00549316
123,573,0
124,573,0
125,573,0
126,573,0
127,573,0.032959
128,574,0.0604248
129,574,0.0878906
130,574,0.115356
131,574,0.302124
132,574,0.494385
133,574,0.686646
134,574,0.878906
135,574,1.08215
136,574,1.2854
137,685,1.48315
138,685,1.6864
139,685,1.88965
140,685,2.09839
141,685,2.30164
142,685,2.51038
143,685,2.72461
144,685,2.94434
145,685,3.15857
146,685,3.3783
147,685,3.60901
148,685,3.83972
149,685,4.07043
150,685,4.29565
151,685,4.52637
