k,time,angle
1,8,0
2,9,0
3,9,0
4,9,0
5,9,0
6,9,0
7,9,0
8,9,0
9,9,0
10,9,0
11,9,0
12,9,0
13,9,0
14,9,0
15,9,0
16,9,0
17,9,0
18,9,0
19,9,0
20,9,0
21,9,0
22,9,0
23,9,0
24,121,0
25,121,0
26,121,0
27,121,0
28,121,0
29,122,0
30,122,0
31,122,0
32,122,0
33,122,0
34,122,0
35,122,0
36,122,0
37,122,0
38,122,0
39,122,0
40,122,0
41,122,0
42,122,0
43,122,0
44,122,0
45,122,0
46,236,0
47,236,0
48,236,0
49,236,0
50,236,0
51,236,0
52,236,0
53,237,0
54,237,0
55,237,0
56,237,0
57,237,0
58,237,0
59,237,0
60,237,0
61,237,0
62,237,0
63,237,0
64,237,0
65,237,0
66,237,0
67,237,0
68,237,0
69,348,0
70,348,0
71,348,0
72,348,0
73,348,0
74,348,0
75,348,0
76,348,0
77,348,0
78,348,0
79,348,0
80,348,0
81,348,0
82,348,0
83,348,0
84,348,0
85,348,0
86,348,0
87,348,0
88,348,0
89,348,0
90,348,0
91,348,0
92,461,0
93,461,0
94,461,0
95,461,0
96,461,0
97,461,0
98,461,0
99,461,0
100,461,0
101,461,0
102,461,0
103,461,0
104,461,0
105,461,0
106,461,0
107,461,0
108,461,0
109,461,0
110,461,0
111,461,0
112,461,0
113,461,0
114,576,0
115,576,0
116,576,0
117,576,0
118,576,0
119,576,0
120,576,0
121,576,0
122,576,0
123,576,0
124,576,0
125,576,0
126,576,0
127,576,0.159302
128,576,0.318604
129,576,0.472412
130,577,0.626221
131,577,-10.1788
132,577,-22.8021
133,577,-36.925
134,577,-51.6357
135,577,-65.7257
136,577,-78.2941
137,690,-89.0497
138,691,-98.1189
139,691,-105.837
140,691,-112.786
141,691,-118.965
142,691,-124.667
143,691,-130.281
144,691,90.1483
145,691,41.0944
146,691,35.5133
147,691,29.8553
148,691,23.7415
149,691,16.8915
150,691,8.9978
151,691,-0.269165
152,691,-11.2335
153,691,-24.0051
154,691,-38.2159
155,691,-52.9102
156,691,-66.8848
157,691,-79.2938
158,691,-89.8792
159,691,-98.8165
160,802,-106.43
161,802,-113.291
162,802,-119.405
163,802,-125.046
164,802,-130.594
165,802,50.8447
166,802,40.4297
167,802,34.9475
168,802,29.2896
169,802,23.1317
170,802,16.2103
171,802,8.22327
172,803,-1.17554
173,803,-12.2882
174,803,-25.1971
175,803,-39.4794
176,803,-54.1406
177,803,-67.9944
178,803,-80.2386
179,803,-90.6702
180,803,-99.4702
181,803,-106.979
182,803,-113.752
183,915,-119.784
184,915,-125.338
185,915,-130.71
186,915,45.9338
187,915,39.6716
188,915,34.3103
189,915,28.6633
190,915,22.478
191,915,15.4907
192,915,7.39929
193,915,-2.12585
194,915,-13.3813
195,915,-26.4111
196,915,-40.7483
197,915,-55.3601
198,916,-69.0765
199,916,-81.145
200,916,-91.4117
201,916,-100.074
202,916,-107.474
203,916,-114.142
204,916,-120.075
205,1030,-125.48
206,1030,-130.419
207,1030,42.8961
208,1030,38.7378
209,1030,33.5577
