k,time,angle
1,12,0
2,13,0
3,13,0
4,13,0
5,13,0
6,13,0
7,13,0
8,13,0
9,13,0
10,13,0
11,13,0
12,13,0
13,13,0
14,13,0
15,14,0
16,14,0
17,14,0
18,14,0
19,14,0
20,14,0
21,14,0
22,14,0
23,127,0
24,127,0
25,127,0
26,127,0
27,127,0
28,127,0
29,128,0
30,128,0
31,128,0
32,128,0
33,128,0
34,128,0
35,128,0
36,128,0
37,128,0
38,128,0
39,128,0
40,128,0
41,128,0
42,128,0
43,128,0
44,128,0
45,128,0
46,239,0
47,239,0
48,239,0
49,239,0
50,239,0
51,239,0
52,239,0
53,239,0
54,239,0
55,239,0
56,240,0
57,240,0
58,240,0
59,240,0
60,242,0
61,242,0
62,242,0
63,242,0
64,242,0
65,242,0
66,242,0
67,242,0
68,242,0
69,352,0
70,352,0
71,352,0
72,352,0
73,352,0
74,352,0
75,352,0
76,352,0
77,352,0
78,352,0
79,352,0
80,352,0
81,352,0
82,352,0
83,352,0
84,352,0
85,352,0
86,352,0
87,352,0
88,352,0
89,352,0
90,353,0
91,467,0
92,467,0
93,467,0
94,467,0
95,467,0
96,467,0
97,467,0
98,467,0
99,467,0
100,467,0
101,467,0
102,467,0
103,467,0
104,467,0
105,467,0
106,467,0
107,467,0
108,467,0
109,467,0
110,467,0
111,467,0
112,467,0
113,467,0
114,578,0
115,578,0
116,578,0
117,578,0
118,578,0
119,578,0
120,578,0
121,578,0
122,578,0
123,578,0
124,578,0
125,578,0
126,578,0
127,579,0.159302
128,579,0.318604
129,579,0.483398
130,579,0.637207
131,579,0.829468
132,579,1.02173
133,579,1.21399
134,579,1.39526
135,579,1.58203
136,579,1.76331
137,691,1.95007
138,691,2.13135
139,691,2.31262
140,691,2.49939
141,691,2.68066
142,691,2.86194
143,691,3.05969
144,691,3.25745
145,691,3.44971
146,692,3.64746
147,692,3.8562
148,692,4.06494
149,692,4.27368
150,692,4.48242
151,692,4.69116
152,692,4.8999
153,692,5.11414
154,692,5.32288
155,692,5.52612
156,692,5.72937
157,692,5.93262
158,692,6.13586
159,806,6.33362
160,806,6.53687
161,806,6.73462
162,806,6.92688
163,806,7.11914
164,806,7.30591
165,806,7.49268
166,806,7.67944
167,806,7.84973
168,806,8.02551
169,806,8.20129
170,806,8.37158
171,806,8.53638
172,806,8.69568
173,806,8.85498
174,806,9.01428
175,806,9.1626
176,807,9.31091
177,807,9.45923
178,807,9.60754
179,807,9.74487
180,807,9.87671
181,807,10.014
182,921,10.1514
183,921,10.2777
184,921,10.4095
185,921,10.5359
186,921,10.6622
187,921,10.7886
188,921,10.9094
189,921,11.0358
190,921,11.1566
191,921,11.283
192,921,11.4093
193,921,11.5356
194,922,11.6565
195,922,11.7828
196,922,11.9092
197,922,12.0355
198,922,12.1619
199,922,12.2882
200,922,12.4146
201,922,12.5354
202,922,12.6617
203,922,12.7881
204,922,12.9144
205,1032,13.0353
206,1032,13.1616
207,1033,13.2825
208,1033,13.4033
209,1033,13.5187
210,1033,13.6395
211,1033,13.7494
212,1033,13.8593
213,1033,13.9691
214,1033,14.0735
215,1033,14.1779
216,1033,14.2767
217,1033,14.3756
218,1033,14.4745
219,1033,14.5679
220,1033,14.6613
221,1033,14.7491
222,1033,14.8425
223,1033,14.9249
224,1033,15.0073
225,1033,15.0897
226,1033,15.1721
227,1033,15.1227
228,1145,15.0677
229,1145,15.0183
230,1146,14.9689
231,1146,14.892
232,1146,14.8151
233,1146,14.7382
234,1146,14.6613
235,1146,14.5844
236,1146,14.5129
237,1146,14.436
238,1146,14.3591
239,1146,14.2822
240,1146,14.2053
241,1146,14.1284
242,1146,14.0515
243,1146,13.9691
244,1146,13.8922
245,1146,13.8098
246,1146,13.7329
247,1146,13.656
248,1146,13.5791
249,1146,13.5022
250,1260,13.4253
251,1260,13.3484
252,1260,13.2715
253,1260,13.1946
254,1260,13.1232
255,1260,13.0463
256,1260,12.9694
257,1261,12.8979
258,1261,12.821
259,1261,12.7441
260,1261,12.6727
261,1261,12.5958
262,1261,12.5244
263,1261,12.4475
264,1261,12.3761
265,1261,12.2992
266,1261,12.2278
267,1261,12.1509
268,1261,12.074
269,1261,12.0026
270,1261,11.9257
271,1261,11.8542
272,1261,11.7773
273,1372,11.7004
274,1372,11.629
275,1372,11.5521
276,1372,11.4807
277,1372,11.4038
278,1372,11.3324
279,1372,11.2555
280,1372,11.1841
281,1372,11.1127
282,1372,11.0358
283,1372,10.9644
284,1372,10.8929
285,1372,10.8215
286,1372,10.7501
287,1372,10.6787
288,1372,10.6073
289,1372,10.5359
290,1372,10.47
291,1373,10.3986
292,1373,10.3271
293,1373,10.2557
294,1373,10.1898
295,1373,10.1184
296,1485,10.047
297,1485,9.97559
298,1485,9.90967
299,1485,9.83826
300,1485,9.76685
301,1485,9.70093
302,1485,9.62952
303,1485,9.55811
304,1485,9.49219
305,1485,9.42078
306,1485,9.35486
307,1485,9.28345
308,1485,9.21753
309,1485,9.14612
310,1485,9.0802
311,1485,9.01428
312,1485,8.94836
313,1485,8.88245
314,1485,8.81653
315,1485,8.74512
316,1485,8.6792
317,1485,8.61328
