k,time,angle
1,20,0
2,21,0
3,21,0
4,21,0
5,21,0
6,21,0
7,21,0
8,21,0
9,21,0
10,21,0
11,21,0
12,21,0
13,21,0
14,21,0
15,21,0
16,21,0
17,21,0
18,22,0
19,22,0
20,22,0
21,22,0
22,22,0
23,22,0
24,132,0
25,132,0
26,132,0
27,132,0
28,132,0
29,132,0
30,132,0
31,132,0
32,132,0
33,132,0
34,132,0
35,133,0
36,133,0
37,133,0
38,133,0
39,133,0
40,133,0
41,133,0
42,133,0
43,133,0
44,133,0
45,133,0
46,133,0
47,245,0
48,245,0
49,245,0
50,245,0
51,245,0
52,245,0
53,245,0
54,246,0
55,246,0
56,246,0
57,246,0
58,246,0
59,246,0
60,247,0
61,247,0
62,247,0
63,247,0
64,247,0
65,247,0
66,247,0
67,247,0
68,247,0
69,360,0
70,360,0
71,360,0
72,360,0
73,360,0
74,360,0.00549316
75,360,0
76,360,0.00549316
77,360,0.00549316
78,360,0.00549316
79,360,0.00549316
80,360,0
81,360,0
82,360,0
83,360,0
84,360,0
85,360,0
86,360,0
87,360,0.00549316
88,360,0.00549316
89,360,0.00549316
90,360,0.00549316
91,360,0.00549316
92,471,0.00549316
93,471,0.00549316
94,471,0
95,471,0
96,471,0
97,471,0.00549316
98,471,0.00549316
99,471,0.00549316
100,471,0.00549316
101,471,0.00549316
102,471,0.00549316
103,471,0.00549316
104,471,0.00549316
105,472,0.00549316
106,472,0.00549316
107,472,0.00549316
108,472,0.00549316
109,472,0.00549316
110,472,0.00549316
111,472,0.00549316
112,472,0.00549316
113,472,0
114,472,0
115,585,0
116,585,0
117,585,0
118,585,0
119,585,0
120,585,0
121,585,0.00549316
122,585,0.00549316
123,585,0.00549316
124,585,0.00549316
125,585,0
126,585,0
127,585,0
128,585,0.109863
129,585,0.219727
130,585,0.32959
131,585,0.43396
132,585,0.543823
133,585,0.653687
134,585,0.76355
135,585,0.86792
136,585,0.98877
137,699,1.10962
138,699,1.23047
139,699,1.34583
140,699,1.46667
141,699,1.58203
142,699,1.70288
143,699,1.81824
144,699,1.93909
145,699,2.05444
146,699,2.17529
147,699,2.29065
148,699,2.41699
149,699,2.54333
150,699,2.66418
151,699,2.79053
152,699,2.91138
153,699,3.03772
154,699,3.15857
155,700,3.27942
156,700,3.40027
157,700,3.51562
158,700,3.63647
159,700,3.75183
160,814,3.86719
161,814,3.98254
162,814,4.0979
163,814,4.21326
164,814,4.31763
165,814,4.422
166,814,4.52637
167,814,4.63074
168,814,4.73511
169,814,4.83948
170,814,4.94385
171,814,5.04822
172,814,5.15259
173,814,5.25146
174,814,5.35034
175,814,5.44922
176,814,5.5481
177,814,5.64697
178,814,5.74585
179,814,5.84473
180,814,5.9436
181,814,6.04248
182,814,6.14136
183,924,6.24023
184,924,6.33362
185,924,6.427
186,924,6.52588
187,924,6.61926
188,924,6.71265
189,924,6.81152
190,924,6.90491
191,924,6.99829
192,924,7.09167
193,924,7.19055
194,924,7.28394
195,924,7.37732
196,924,7.4707
