k,time,angle
1,4,0
2,5,0
3,5,0
4,5,0
5,5,0
6,5,0
7,5,0
8,5,0
9,5,0
10,5,0
11,5,0
12,5,0
13,5,0
14,5,0
15,5,0
16,5,0
17,5,0
18,5,0
19,5,0
20,5,0
21,5,0
22,5,0
23,5,0
24,117,0
25,117,0
26,117,0
27,117,0
28,117,0
29,117,0
30,117,0
31,117,0
32,117,0
33,117,0
34,117,0
35,117,0
36,117,0
37,117,0
38,117,0
39,117,0
40,117,0
41,118,0
42,118,0
43,118,0
44,118,0
45,118,0
46,232,0.00549316
47,232,0.00549316
48,232,0.00549316
49,232,0.00549316
50,232,0.00549316
51,232,0.00549316
52,232,0.00549316
53,232,0.00549316
54,232,0.00549316
55,232,0.00549316
56,232,0.00549316
57,233,0.00549316
58,233,0.00549316
59,233,0.00549316
60,233,0.00549316
61,233,0.00549316
62,233,0.00549316
63,233,0.00549316
64,233,0.00549316
65,233,0.00549316
66,233,0.00549316
67,233,0.00549316
68,233,0.00549316
69,344,0.00549316
70,344,0.00549316
71,344,0.00549316
72,344,0.00549316
73,344,0.00549316
74,344,0.00549316
75,344,0.00549316
76,344,0.00549316
77,344,0.00549316
78,344,0.00549316
79,344,0.00549316
80,344,0.00549316
81,344,0.00549316
82,344,0.00549316
83,344,0.00549316
84,344,0.00549316
85,344,0.00549316
86,344,0.00549316
87,344,0.00549316
88,344,0.00549316
89,344,0.00549316
90,344,0.00549316
91,344,0.00549316
92,457,0.00549316
93,457,0.00549316
94,457,0.00549316
95,457,0.00549316
96,457,0.00549316
97,457,0.00549316
98,457,0.00549316
99,457,0.00549316
100,457,0.0109863
101,457,0.0109863
102,457,0.0109863
103,457,0.0109863
104,457,0.0109863
105,457,0.00549316
106,457,0.00549316
107,457,0.00549316
108,457,0.0109863
109,457,0.0109863
110,457,0.0109863
111,457,0.0109863
112,457,0.0109863
113,457,0.0109863
114,572,0.0109863
115,572,0.0109863
116,572,0.0109863
117,572,0.0109863
118,572,0.0109863
119,572,0.0109863
120,572,0.0109863
121,572,0.0109863
122,572,0.0109863
123,572,0.0109863
124,572,0.0109863
125,572,0.0109863
126,572,0.0109863
127,572,0.0109863
128,572,0.0109863
129,572,0.0109863
130,572,0.0109863
131,572,0.164795
132,572,0.31311
133,572,0.466919
134,572,0.615234
135,572,0.785522
136,572,0.950317
137,686,1.12061
138,686,1.2854
139,686,1.46667
140,686,1.64246
141,686,1.81824
142,686,1.99402
143,687,2.18079
144,687,2.36206
145,687,2.54883
146,687,2.7356
147,687,2.94434
148,687,3.15308
149,687,3.36182
150,687,3.56506
151,687,3.7738
152,687,3.98254
153,687,4.19128
154,687,4.40002
155,687,4.61426
156,687,4.82849
157,687,5.04272
158,687,5.25146
159,687,5.46021
160,798,5.66895
161,798,5.87219
162,798,6.08093
163,798,6.27869
164,798,6.47644
165,798,6.6687
166,798,6.86646
167,798,7.04773
168,798,7.22351
169,798,7.40479
170,798,7.58606
171,799,7.75085
172,799,7.91565
173,799,8.08044
174,799,8.23975
175,799,8.39355
176,799,8.55286
177,799,8.70667
178,799,8.85498
179,799,8.9978
180,799,9.14062
181,799,9.28345
182,799,9.42078
183,911,9.55811
184,911,9.68994
185,911,9.82727
186,911,9.95911
187,911,10.0909
188,911,10.2228
189,911,10.3546
190,911,10.481
191,911,10.6073
192,911,10.7336
193,911,10.86
194,911,10.9808
195,911,11.1072
196,911,11.2335
197,911,11.3544
198,911,11.4752
199,911,11.5906
200,911,11.7114
201,911,11.8268
202,911,11.9421
203,911,12.052
204,911,12.1674
205,1026,12.2772
206,1026,12.3871
207,1026,12.4969
208,1026,12.6013
209,1026,12.7057
210,1026,12.8101
211,1026,12.9089
212,1026,13.0078
213,1026,13.1012
214,1026,13.1946
215,1026,13.288
216,1026,13.3813
217,1026,13.4747
218,1026,13.5681
219,1026,13.6505
220,1026,13.7384
221,1026,13.8208
222,1026,13.9032
223,1026,13.9801
224,1026,14.0515
225,1026,14.1229
226,1026,14.1998
227,1026,14.2657
228,1138,14.3372
229,1138,14.4086
230,1138,14.4745
231,1138,14.5349
232,1138,14.6008
233,1138,14.6613
234,1138,14.7217
235,1138,14.7766
236,1138,14.8315
237,1138,14.8865
238,1138,14.9414
239,1138,14.9854
240,1138,15.0348
241,1138,15.0787
242,1138,15.1227
243,1138,15.1611
244,1138,15.1996
245,1138,15.2325
246,1138,15.271
247,1138,15.304
248,1138,15.3369
249,1138,15.3644
250,1138,15.3973
251,1250,15.4193
252,1250,15.4413
253,1251,15.4633
254,1251,15.4852
255,1251,15.5017
256,1251,15.5182
257,1251,15.5347
258,1251,15.5511
259,1251,15.5621
260,1251,15.5731
261,1251,15.5841
262,1251,15.5896
263,1251,15.5951
264,1251,15.6006
265,1251,15.6061
266,1251,15.6061
267,1251,15.6061
268,1251,15.6061
269,1251,15.6061
270,1251,15.6061
271,1251,15.5951
272,1251,15.5841
273,1365,15.5731
274,1366,15.5621
275,1366,15.5457
276,1366,15.5347
277,1366,15.5182
278,1366,15.5017
279,1366,15.4852
280,1366,15.4688
281,1366,15.4523
282,1366,15.4358
283,1366,15.4138
284,1366,15.3864
285,1366,15.3644
286,1366,15.3424
287,1366,15.3149
288,1366,15.282
289,1366,15.2545
290,1366,15.2216
291,1366,15.1886
292,1366,15.1611
293,1366,15.1282
294,1366,15.0952
295,1366,15.0623
296,1477,15.0293
297,1477,14.9908
298,1477,14.9579
299,1477,14.9249
300,1477,14.892
301,1477,14.859
302,1477,14.826
303,1477,14.7876
304,1477,14.7491
305,1477,14.7107
306,1477,14.6722
307,1477,14.6283
308,1477,14.5844
309,1477,14.5404
310,1477,14.491
311,1477,14.4415
312,1477,14.3921
313,1477,14.3372
314,1477,14.2877
315,1477,14.2328
316,1477,14.1779
317,1477,14.1229
318,1477,14.068
319,1590,14.0131
320,1590,13.9581
321,1590,13.8977
322,1590,13.8428
323,1590,13.7878
324,1590,13.7329
325,1590,13.678
326,1590,13.6121
327,1590,13.5461
328,1590,13.4802
329,1590,13.4143
330,1590,13.277
331,1590,13.1396
332,1590,13.0023
333,1590,12.865
334,1590,12.7222
335,1590,12.5793
336,1590,12.4365
337,1590,12.2937
338,1590,12.1564
339,1590,12.0135
340,1590,11.8762
341,1705,11.7334
342,1705,11.5906
343,1705,11.4532
344,1705,11.3104
345,1705,11.1731
346,1705,11.0303
347,1705,10.8875
348,1705,10.7501
349,1705,10.6073
350,1705,10.47
351,1705,10.3326
352,1705,10.1953
353,1705,10.058
354,1705,9.91516
355,1705,9.77783
356,1705,9.6405
357,1705,9.50317
358,1705,9.36584
359,1705,9.23401
360,1705,9.09668
361,1705,8.95935
362,1705,8.82202
363,1705,8.69019
364,1820,8.55286
365,1820,8.42102
366,1820,8.28369
367,1820,8.15186
368,1820,8.01453
369,1820,7.88269
370,1820,7.75085
371,1820,7.61353
372,1820,7.48169
373,1820,7.34985
374,1820,7.21802
375,1820,7.08618
376,1820,6.95435
377,1820,6.82251
378,1820,6.69067
379,1820,6.55884
380,1820,6.4325
381,1820,6.30066
382,1820,6.16882
383,1820,6.04248
384,1820,5.91064
385,1820,5.7843
386,1820,5.65796
387,1931,5.52612
388,1931,5.39978
389,1931,5.27344
390,1931,5.14709
391,1931,5.01526
392,1931,4.88892
393,1931,4.76257
394,1931,4.64172
395,1931,4.51538
396,1931,4.38904
397,1931,4.2627
398,1931,4.13635
399,1931,4.0155
400,1931,3.88916
401,1931,3.76282
402,1931,3.64197
403,1931,3.51562
404,1931,3.39478
405,1931,3.27393
406,1931,3.14758
407,1932,3.02673
408,1932,2.90588
409,1932,2.78503
