k,time,angle
1,11,0
2,12,0
3,12,0
4,12,0
5,12,0
6,12,0
7,12,0
8,12,0
9,12,0
10,12,0
11,12,0
12,12,0
13,12,0
14,12,0
15,12,0
16,12,0
17,12,0
18,12,0
19,13,0
20,13,0
21,13,0.00549316
22,13,0.00549316
23,126,0.00549316
24,126,0.00549316
25,126,0.00549316
26,126,0.00549316
27,126,0.00549316
28,126,0.00549316
29,127,0.00549316
30,127,0
31,127,0
32,127,0
33,127,0.00549316
34,127,0.00549316
35,127,0.00549316
36,127,0.00549316
37,127,0.00549316
38,127,0.00549316
39,127,0.00549316
40,127,0.00549316
41,127,0
42,127,0
43,127,0
44,127,0
45,129,0
46,238,0
47,238,0
48,238,0
49,238,0
50,238,0
51,238,0
52,238,0
53,238,0
54,238,0
55,238,0
56,238,0.00549316
57,238,0.00549316
58,238,0.00549316
59,238,0.00549316
60,238,0.00549316
61,238,0
62,238,0
63,238,0
64,238,0
65,238,0
66,238,0
67,238,0
68,238,0
69,351,0
70,351,0
71,351,0
72,351,0
73,351,0
74,351,0
75,351,0
76,351,0
77,351,0
78,351,0
79,351,0
80,351,0
81,351,0
82,351,0
83,351,0
84,351,0
85,351,0
86,351,0
87,351,0
88,351,0.00549316
89,351,0.00549316
90,351,0.00549316
91,466,0.00549316
92,466,0.00549316
93,466,0.00549316
94,466,0.00549316
95,466,0.00549316
96,466,0.00549316
97,466,0.00549316
98,466,0.00549316
99,466,0.00549316
100,466,0.00549316
101,466,0.00549316
102,466,0.00549316
103,466,0.00549316
104,466,0
105,466,0
106,466,0
107,466,0
108,466,0
109,466,0
110,466,0
111,466,0
112,466,0
113,466,0
114,578,0
115,578,0
116,578,0
117,578,0
118,578,0
119,578,0
120,578,0
121,578,0
122,578,0
123,578,0
124,578,0
125,578,0
126,578,0
127,578,0
128,578,0.159302
129,578,0.318604
130,578,0.483398
131,578,0.6427
132,578,0.829468
133,578,1.01074
134,578,1.19751
135,578,1.38428
136,578,1.57104
137,690,1.75781
138,690,1.93909
139,690,2.12585
140,690,2.31812
141,690,2.51038
142,690,2.70813
143,690,2.90039
144,691,3.10913
145,691,3.31238
146,691,3.52112
147,691,3.72437
148,691,3.93311
149,691,4.14185
150,691,4.35059
151,691,4.55383
152,691,4.75708
153,691,4.96033
154,691,5.16357
155,691,5.36682
156,691,5.57007
157,691,5.77332
158,691,5.97107
159,805,6.17432
160,805,6.37207
161,805,6.56433
162,805,6.76208
163,805,6.95435
164,805,7.13562
165,805,7.31689
166,805,7.49817
167,805,7.67944
168,805,7.85522
169,805,8.03101
170,805,8.20679
171,805,8.37708
172,805,8.53638
173,806,8.69568
174,806,8.85498
175,806,9.00879
176,806,9.1571
177,806,9.29993
178,806,9.44824
179,806,9.59106
180,806,9.73389
181,806,9.87122
182,920,10.0085
183,920,10.1459
184,920,10.2777
185,920,10.4041
186,920,10.5304
187,920,10.6622
188,920,10.7831
189,920,10.9039
190,920,11.0248
191,920,11.1401
192,920,11.261
193,920,11.3818
194,920,11.4972
195,920,11.6125
196,920,11.7334
197,920,11.8488
198,920,11.9696
199,920,12.085
200,920,12.2003
201,920,12.3212
202,920,12.4365
203,920,12.5519
204,920,12.6727
205,1032,12.7991
206,1032,12.9199
207,1032,13.0408
208,1032,13.1561
209,1032,13.277
210,1032,13.3923
211,1032,13.5077
212,1032,13.6285
213,1032,13.7439
214,1032,13.8538
215,1032,13.9691
216,1032,14.079
217,1032,14.1943
218,1032,14.3042
219,1032,14.4141
220,1032,14.5184
221,1032,14.6173
222,1032,14.7217
223,1032,14.826
224,1032,14.9194
225,1032,15.0128
226,1032,15.1062
227,1032,15.1996
228,1145,15.1501
229,1145,15.1007
230,1145,15.0513
231,1145,15.0018
232,1145,14.9304
233,1145,14.859
234,1145,14.7876
235,1145,14.7162
236,1145,14.6393
237,1145,14.5679
238,1145,14.4965
239,1145,14.425
240,1145,14.3536
241,1145,14.2767
242,1145,14.2053
243,1145,14.1339
244,1145,14.057
245,1145,13.9856
246,1145,13.9087
247,1145,13.8373
248,1145,13.7604
249,1145,13.689
250,1260,13.6176
251,1260,13.5406
252,1260,13.4692
253,1260,13.3978
254,1260,13.3264
255,1260,13.255
256,1260,13.1836
257,1260,13.1122
258,1260,13.0463
259,1260,12.9749
260,1260,12.9034
261,1260,12.832
262,1260,12.7606
263,1260,12.6947
264,1260,12.6233
265,1260,12.5519
266,1260,12.486
267,1260,12.4146
268,1260,12.3431
269,1260,12.2717
270,1260,12.2058
271,1260,12.1344
272,1260,12.063
273,1371,11.9916
274,1371,11.9202
275,1371,11.8488
276,1371,11.7828
277,1371,11.7114
278,1371,11.64
279,1371,11.5741
280,1371,11.5027
281,1371,11.4313
282,1371,11.3654
283,1371,11.2939
284,1371,11.228
285,1371,11.1621
286,1371,11.0962
287,1371,11.0303
288,1371,10.9644
289,1371,10.8984
290,1371,10.8325
291,1371,10.7666
292,1372,10.7007
293,1372,10.6348
294,1372,10.5688
295,1372,10.5029
296,1484,10.437
297,1484,10.3711
298,1484,10.3052
299,1484,10.2393
300,1484,10.1733
301,1484,10.1074
302,1484,10.0415
303,1484,9.97559
304,1484,9.91516
305,1484,9.84924
306,1484,9.78333
307,1484,9.71741
308,1484,9.65149
309,1484,9.59106
310,1484,9.52515
311,1484,9.45923
312,1484,9.3988
313,1484,9.33838
314,1484,9.27246
315,1484,9.21204
316,1485,9.14612
317,1485,9.08569
